date,poi_id,poi_name,district,lon,lat,poi_type,dist_to_center_km,crowd_flow,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday
2024-11-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4156,小毛毛雨,51,22.2,15.6,0.4,6.4,0,0
2024-11-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,7678,阴,3,22.5,12.6,0.0,8.3,1,0
2024-11-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6142,小毛毛雨,51,19.0,15.4,0.6,8.1,1,0
2024-11-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4996,小毛毛雨,51,19.9,13.4,0.8,11.9,0,0
2024-11-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4469,阴,3,20.6,10.0,0.0,6.8,0,0
2024-11-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5054,小毛毛雨,51,20.0,11.6,0.1,8.1,0,0
2024-11-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5740,阴,3,19.6,12.4,0.0,5.2,0,0
2024-11-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5385,小毛毛雨,51,19.9,12.6,0.5,6.0,0,0
2024-11-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4820,中毛毛雨,53,17.5,13.6,3.6,12.5,1,0
2024-11-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5342,小毛毛雨,51,17.9,14.4,2.9,10.4,1,0
2024-11-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3675,小毛毛雨,51,17.6,14.1,0.3,8.8,0,0
2024-11-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4207,小毛毛雨,51,19.7,14.6,0.4,10.4,0,0
2024-11-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5533,阴,3,19.6,14.7,0.0,6.8,0,0
2024-11-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4290,阴,3,20.5,12.6,0.0,6.2,0,0
2024-11-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4749,小毛毛雨,51,19.5,15.2,0.1,10.3,0,0
2024-11-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,7277,阴,3,17.6,13.2,0.0,14.6,1,0
2024-11-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4821,小毛毛雨,51,13.6,10.1,0.3,12.5,1,0
2024-11-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4141,阴,3,13.6,9.4,0.0,10.2,0,0
2024-11-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3636,小毛毛雨,51,12.1,9.1,0.1,9.3,0,0
2024-11-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3989,阴,3,16.4,8.4,0.0,8.1,0,0
2024-11-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4549,阴,3,16.4,10.1,0.0,7.0,0,0
2024-11-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5445,阴,3,15.8,8.4,0.0,6.8,0,0
2024-11-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,7482,阴,3,15.4,11.1,0.0,7.0,1,0
2024-11-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3892,大毛毛雨,55,12.7,9.2,6.0,20.0,1,0
2024-11-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3116,小毛毛雨,51,11.6,6.9,0.3,23.0,0,0
2024-11-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4586,阴,3,10.2,6.2,0.0,8.0,0,0
2024-11-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4974,阴,3,13.4,6.7,0.0,6.7,0,0
2024-11-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4635,阴,3,14.6,5.3,0.0,7.1,0,0
2024-11-29,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4152,阴,3,14.5,4.0,0.0,6.5,0,0
2024-11-30,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,7751,阴,3,15.7,4.3,0.0,5.9,1,0
2024-12-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6530,晴间多云,1,15.6,5.6,0.0,4.6,1,0
2024-12-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3254,阴,3,14.1,6.3,0.0,9.8,0,0
2024-12-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3716,阴,3,16.4,9.4,0.0,7.9,0,0
2024-12-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3649,阴,3,13.8,10.1,0.0,8.5,0,0
2024-12-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3115,阴,3,12.3,8.9,0.0,10.4,0,0
2024-12-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3288,阴,3,12.8,7.9,0.0,8.7,0,0
2024-12-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2339,中毛毛雨,53,10.2,7.3,3.0,16.6,1,0
2024-12-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2454,中毛毛雨,53,8.3,6.4,3.9,11.8,1,0
2024-12-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2330,中毛毛雨,53,8.1,5.7,4.8,13.8,0,0
2024-12-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2319,小毛毛雨,51,9.7,5.1,0.1,8.2,0,0
2024-12-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2848,阴,3,11.3,3.0,0.0,6.8,0,0
2024-12-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2816,小毛毛雨,51,8.9,5.7,0.4,10.6,0,0
2024-12-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2528,阴,3,6.6,4.2,0.0,13.4,0,0
2024-12-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4370,阴,3,9.4,2.0,0.0,7.9,1,0
2024-12-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3510,阴,3,10.4,1.0,0.0,5.6,1,0
2024-12-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3155,阴,3,11.4,1.1,0.0,5.8,0,0
2024-12-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3118,阴,3,11.5,3.0,0.0,4.9,0,0
2024-12-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2822,小毛毛雨,51,10.1,1.5,0.4,7.9,0,0
2024-12-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2264,小毛毛雨,51,9.9,3.7,0.1,9.2,0,0
2024-12-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2435,小毛毛雨,51,10.4,5.9,0.1,8.7,0,0
2024-12-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2779,中毛毛雨,53,9.6,4.7,1.1,4.6,1,0
2024-12-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2792,小毛毛雨,51,7.7,5.0,2.1,9.8,1,0
2024-12-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2583,小毛毛雨,51,7.9,5.3,1.2,11.5,0,0
2024-12-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2362,小毛毛雨,51,10.1,4.3,0.7,11.6,0,0
2024-12-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2244,阴,3,9.6,5.1,0.0,6.0,0,0
2024-12-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3096,阴,3,12.6,3.0,0.0,3.6,0,0
2024-12-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2403,小毛毛雨,51,8.1,5.9,1.2,12.6,0,0
2024-12-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4137,阴,3,10.9,3.5,0.0,5.3,1,0
2024-12-29,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4194,阴,3,6.5,4.8,0.0,10.1,1,0
2024-12-30,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2252,阴,3,12.9,3.1,0.0,5.5,0,0
2024-12-31,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2248,阴,3,13.4,4.2,0.0,7.0,0,0
2025-01-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,8636,晴间多云,1,12.0,2.3,0.0,7.8,0,1
2025-01-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2109,小毛毛雨,51,14.3,2.1,0.2,8.3,0,0
2025-01-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2802,阴,3,14.1,2.7,0.0,12.8,0,0
2025-01-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2863,小毛毛雨,51,13.6,3.5,0.2,11.2,1,0
2025-01-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3958,阴,3,12.0,2.0,0.0,10.2,1,0
2025-01-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2413,阴,3,12.6,2.2,0.0,7.7,0,0
2025-01-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1682,中毛毛雨,53,7.8,5.4,2.3,11.0,0,0
2025-01-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2535,小毛毛雨,51,10.1,4.8,0.2,7.6,0,0
2025-01-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2042,小毛毛雨,51,10.9,2.3,0.4,6.3,0,0
2025-01-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1690,中毛毛雨,53,7.5,5.2,3.4,10.1,0,0
2025-01-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3632,小毛毛雨,51,11.4,1.5,0.5,9.9,1,0
2025-01-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3228,阴,3,9.1,0.0,0.0,7.5,1,0
2025-01-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1641,中毛毛雨,53,12.4,3.0,2.7,6.7,0,0
2025-01-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1876,小毛毛雨,51,12.6,6.3,1.3,6.3,0,0
2025-01-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2688,小毛毛雨,51,10.4,4.4,0.4,11.5,0,0
2025-01-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2694,阴,3,11.8,4.8,0.0,10.1,0,0
2025-01-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2183,小毛毛雨,51,9.6,6.6,0.1,10.7,0,0
2025-01-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2943,小毛毛雨,51,13.6,4.2,0.1,9.8,1,0
2025-01-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3899,阴,3,13.1,3.4,0.0,8.6,1,0
2025-01-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2172,阴,3,15.4,4.0,0.0,6.1,0,0
2025-01-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3039,阴,3,14.8,4.8,0.0,7.6,0,0
2025-01-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2569,阴,3,12.9,6.7,0.0,6.9,0,0
2025-01-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2697,阴,3,13.6,7.6,0.0,9.3,0,0
2025-01-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2142,小毛毛雨,51,11.1,8.6,2.4,12.4,0,0
2025-01-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2648,中毛毛雨,53,9.6,6.5,2.6,22.7,1,0
2025-01-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4347,阴,3,9.9,2.7,0.0,9.4,1,0
2025-01-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2117,阴,3,6.7,-1.0,0.0,9.5,0,0
2025-01-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5020,阴,3,10.8,-0.4,0.0,6.6,0,1
2025-01-29,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5335,阴,3,12.4,0.2,0.0,5.6,0,1
2025-01-30,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4458,小毛毛雨,51,9.5,5.8,0.7,7.8,0,1
2025-01-31,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3027,中毛毛雨,53,11.4,5.7,1.3,13.9,0,1
2025-02-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4253,小毛毛雨,51,9.5,5.9,0.5,11.1,1,1
2025-02-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6465,小毛毛雨,51,11.6,6.1,0.1,10.8,1,1
2025-02-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5023,阴,3,13.1,6.1,0.0,10.4,0,1
2025-02-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5810,小毛毛雨,51,12.7,2.8,0.1,9.0,0,1
2025-02-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2125,小毛毛雨,51,9.0,6.3,0.6,11.4,0,0
2025-02-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2542,小毛毛雨,51,8.2,5.1,1.8,12.0,0,0
2025-02-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1901,中毛毛雨,53,7.5,4.8,2.3,13.4,0,0
2025-02-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2770,中毛毛雨,53,8.6,3.0,5.6,15.5,1,0
2025-02-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2859,中毛毛雨,53,8.7,4.4,4.2,7.3,1,0
2025-02-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2314,小毛毛雨,51,11.3,2.0,0.2,6.0,0,0
2025-02-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2973,阴,3,11.1,4.7,0.0,8.8,0,0
2025-02-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1701,中毛毛雨,53,10.7,5.5,1.3,16.4,0,0
2025-02-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2823,阴,3,10.0,4.9,0.0,10.7,0,0
2025-02-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2362,小毛毛雨,51,10.0,4.2,0.2,7.1,0,0
2025-02-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3245,中毛毛雨,53,13.1,3.7,2.3,7.6,1,0
2025-02-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4092,小毛毛雨,51,12.6,6.7,0.6,7.3,1,0
2025-02-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3642,阴,3,14.2,7.4,0.0,7.1,0,0
2025-02-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2404,中毛毛雨,53,11.6,8.4,5.0,7.3,0,0
2025-02-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1695,中毛毛雨,53,10.1,7.3,2.8,7.6,0,0
2025-02-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2155,中毛毛雨,53,11.9,7.2,2.1,10.8,0,0
2025-02-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1735,中毛毛雨,53,9.9,7.2,3.6,8.8,0,0
2025-02-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2952,中毛毛雨,53,8.9,7.4,5.2,13.4,1,0
2025-02-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3295,小毛毛雨,51,8.7,5.9,1.1,11.0,1,0
2025-02-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2240,中毛毛雨,53,8.5,5.2,1.6,11.9,0,0
2025-02-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2923,小毛毛雨,51,14.1,3.5,0.1,9.9,0,0
2025-02-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2531,小毛毛雨,51,14.1,4.4,0.5,10.0,0,0
2025-02-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3525,阴,3,14.1,7.3,0.0,8.3,0,0
2025-02-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2990,阴,3,18.2,4.7,0.0,6.1,0,0
2025-03-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4737,中毛毛雨,53,16.8,6.3,0.7,8.5,1,0
2025-03-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6031,中毛毛雨,53,19.1,9.8,1.8,12.6,1,0
2025-03-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3792,中毛毛雨,53,18.2,9.1,1.6,12.6,0,0
2025-03-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3619,小雨,61,14.6,9.1,3.7,10.6,0,0
2025-03-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,1977,大毛毛雨,55,11.1,9.2,10.2,13.8,0,0
2025-03-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3460,中毛毛雨,53,9.9,7.4,3.4,11.5,0,0
2025-03-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3250,中毛毛雨,53,11.1,4.8,2.3,5.9,0,0
2025-03-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4053,小毛毛雨,51,12.4,6.1,1.6,6.3,1,0
2025-03-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6864,小毛毛雨,51,13.8,6.4,0.4,5.9,1,0
2025-03-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4909,小毛毛雨,51,15.4,7.4,0.2,6.6,0,0
2025-03-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4865,小毛毛雨,51,16.8,10.2,0.3,10.9,0,0
2025-03-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3801,小毛毛雨,51,17.9,11.4,0.2,14.6,0,0
2025-03-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4163,小毛毛雨,51,16.1,8.9,0.5,7.2,0,0
2025-03-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3364,小雨,61,18.2,10.6,6.0,10.8,0,0
2025-03-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3589,大毛毛雨,55,13.1,10.2,4.4,15.7,1,0
2025-03-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3398,小雪,71,10.9,5.7,1.2,12.8,1,0
2025-03-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3042,中毛毛雨,53,8.4,3.1,2.1,8.2,0,0
2025-03-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3884,小毛毛雨,51,12.4,5.0,0.1,9.6,0,0
2025-03-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5026,阴,3,15.6,4.4,0.0,8.5,0,0
2025-03-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4183,阴,3,17.0,5.4,0.0,7.1,0,0
2025-03-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4932,小毛毛雨,51,19.4,5.0,0.1,6.2,0,0
2025-03-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,7143,阴,3,18.6,8.1,0.0,6.0,1,0
2025-03-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6707,小毛毛雨,51,22.0,10.4,0.2,11.1,1,0
2025-03-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6149,阴,3,24.1,9.5,0.0,10.8,0,0
2025-03-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6164,晴,0,27.0,9.6,0.0,9.9,0,0
2025-03-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,9140,晴,0,30.1,12.2,0.0,9.4,0,0
2025-03-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4310,阴,3,26.6,15.8,0.0,26.6,0,0
2025-03-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3452,小毛毛雨,51,13.7,8.5,0.3,25.7,0,0
2025-03-29,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6541,阴,3,11.5,6.7,0.0,13.9,1,0
2025-03-30,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2476,中雪,73,12.6,4.8,6.2,6.9,1,0
2025-03-31,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2923,小雨,61,9.8,6.8,5.1,8.2,0,0
2025-04-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3211,中毛毛雨,53,14.5,6.8,2.1,8.7,0,0
2025-04-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4351,中毛毛雨,53,19.5,7.1,1.5,7.4,0,0
2025-04-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3832,小雨,61,21.4,10.9,3.5,5.8,0,0
2025-04-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,11280,小毛毛雨,51,22.1,12.1,0.6,9.4,0,1
2025-04-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,11717,小毛毛雨,51,21.0,12.8,1.1,11.9,1,1
2025-04-06,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,13253,小毛毛雨,51,21.2,12.5,0.1,9.1,1,1
2025-04-07,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5159,阴,3,24.4,10.6,0.0,8.9,0,0
2025-04-08,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6669,阴,3,28.4,13.6,0.0,10.8,0,0
2025-04-09,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4889,小毛毛雨,51,29.6,15.9,0.3,9.6,0,0
2025-04-10,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5121,阴,3,31.4,19.3,0.0,11.3,0,0
2025-04-11,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4590,小雨,61,27.2,18.6,6.5,25.5,0,0
2025-04-12,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3944,大毛毛雨,55,17.8,12.1,9.0,15.5,1,0
2025-04-13,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,8410,阴,3,25.9,11.6,0.0,8.7,1,0
2025-04-14,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4903,阴,3,26.6,11.9,0.0,6.2,0,0
2025-04-15,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6690,阴,3,29.3,15.9,0.0,8.3,0,0
2025-04-16,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5811,小毛毛雨,51,29.4,15.4,0.1,8.3,0,0
2025-04-17,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6435,阴,3,32.5,16.8,0.0,12.8,0,0
2025-04-18,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4791,小毛毛雨,51,34.4,20.3,0.2,20.8,0,0
2025-04-19,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,8164,阴,3,35.0,20.0,0.0,15.1,1,0
2025-04-20,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4211,中毛毛雨,53,33.5,21.9,1.0,9.2,1,0
2025-04-21,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4535,中毛毛雨,53,29.5,21.0,0.8,28.1,0,0
2025-04-22,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2946,中雨,63,28.9,16.6,3.1,15.1,0,0
2025-04-23,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4388,中毛毛雨,53,22.5,14.4,1.5,9.8,0,0
2025-04-24,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,3367,中毛毛雨,53,23.7,15.7,2.9,10.4,0,0
2025-04-25,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,2867,大毛毛雨,55,22.1,15.8,3.9,9.6,0,0
2025-04-26,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5643,小雨,61,21.0,15.5,4.0,8.9,1,0
2025-04-27,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,9312,阴,3,26.5,13.6,0.0,5.6,1,0
2025-04-28,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,5263,小毛毛雨,51,26.4,17.7,0.7,14.8,0,0
2025-04-29,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4102,小雨,61,20.1,16.3,6.9,9.2,0,0
2025-04-30,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,6513,阴,3,26.1,15.1,0.0,10.6,0,0
2025-05-01,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,14169,阴,3,30.8,15.4,0.0,10.8,0,1
2025-05-02,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,10775,阴,3,31.4,17.6,0.0,7.7,0,1
2025-05-03,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,10115,阴,3,33.4,20.6,0.0,8.1,1,1
2025-05-04,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4589,中雨,63,29.7,19.5,12.5,24.9,1,1
2025-05-05,B001C05OX0,百花潭公园,青羊区,104.043653,30.656117,广场,2.12,4848,中雨,63,27.0,14.5,6.2,24.0,0,1
