date,poi_id,poi_name,district,poi_type,crowd_flow,flow_density_score,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday,dist_to_center_km,time_score,weather_score,daily_vitality
2025-05-10,B001C8MSP5,黄龙溪古镇,双流区,景区,4335,9.4,中毛毛雨,53,25.5,16.1,0.7,15.1,1,0,38.85,70.0,45.0,28.64
2025-05-11,B001C8MSP5,黄龙溪古镇,双流区,景区,7800,17.06,晴间多云,1,28.5,13.4,0.0,12.3,1,0,38.85,70.0,90.0,42.24
2025-05-12,B001C8MSP5,黄龙溪古镇,双流区,景区,4589,9.96,阴,3,31.6,15.6,0.0,15.1,0,0,38.85,50.0,60.0,27.98
2025-05-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3968,8.59,阴,3,33.0,22.6,0.0,15.6,0,0,38.85,50.0,60.0,27.15
2025-05-14,B001C8MSP5,黄龙溪古镇,双流区,景区,5289,11.51,阴,3,30.0,23.0,0.0,13.0,0,0,38.85,50.0,60.0,28.91
2025-05-15,B001C8MSP5,黄龙溪古镇,双流区,景区,3798,8.21,阴,3,31.8,21.6,0.0,11.5,0,0,38.85,50.0,60.0,26.93
2025-05-16,B001C8MSP5,黄龙溪古镇,双流区,景区,4507,9.78,小毛毛雨,51,27.0,21.0,0.2,7.9,0,0,38.85,50.0,55.0,26.87
2025-05-17,B001C8MSP5,黄龙溪古镇,双流区,景区,8278,18.12,阴,3,28.4,20.7,0.0,8.4,1,0,38.85,70.0,60.0,36.87
2025-05-18,B001C8MSP5,黄龙溪古镇,双流区,景区,5789,12.62,阴,3,31.6,20.2,0.0,11.9,1,0,38.85,70.0,60.0,33.57
2025-05-19,B001C8MSP5,黄龙溪古镇,双流区,景区,5421,11.8,阴,3,34.3,19.2,0.0,8.6,0,0,38.85,50.0,60.0,29.08
2025-05-20,B001C8MSP5,黄龙溪古镇,双流区,景区,5232,11.39,阴,3,36.3,22.5,0.0,10.7,0,0,38.85,50.0,60.0,28.83
2025-05-21,B001C8MSP5,黄龙溪古镇,双流区,景区,3886,8.41,小毛毛雨,51,36.0,24.9,0.4,17.6,0,0,38.85,50.0,55.0,26.05
2025-05-22,B001C8MSP5,黄龙溪古镇,双流区,景区,4122,8.93,阴,3,35.2,24.5,0.0,15.3,0,0,38.85,50.0,60.0,27.36
2025-05-23,B001C8MSP5,黄龙溪古镇,双流区,景区,3963,8.58,阴,3,29.7,22.8,0.0,13.7,0,0,38.85,50.0,60.0,27.15
2025-05-24,B001C8MSP5,黄龙溪古镇,双流区,景区,7668,16.77,阴,3,30.5,20.2,0.0,17.2,1,0,38.85,70.0,60.0,36.06
2025-05-25,B001C8MSP5,黄龙溪古镇,双流区,景区,7289,15.93,阴,3,31.0,18.3,0.0,14.1,1,0,38.85,70.0,60.0,35.56
2025-05-26,B001C8MSP5,黄龙溪古镇,双流区,景区,3700,8.0,小毛毛雨,51,30.2,21.7,0.8,13.9,0,0,38.85,50.0,55.0,25.8
2025-05-27,B001C8MSP5,黄龙溪古镇,双流区,景区,1483,3.09,中雨,63,25.1,19.0,25.3,20.8,0,0,38.85,50.0,30.0,17.85
2025-05-28,B001C8MSP5,黄龙溪古镇,双流区,景区,4392,9.53,阴,3,28.0,17.9,0.0,8.7,0,0,38.85,50.0,60.0,27.72
2025-05-29,B001C8MSP5,黄龙溪古镇,双流区,景区,4148,8.99,小毛毛雨,51,28.2,18.9,0.8,7.3,0,0,38.85,50.0,55.0,26.39
2025-05-30,B001C8MSP5,黄龙溪古镇,双流区,景区,3518,7.59,中毛毛雨,53,26.9,20.1,3.7,15.4,0,0,38.85,50.0,45.0,23.55
2025-05-31,B001C8MSP5,黄龙溪古镇,双流区,景区,8222,18.0,小毛毛雨,51,22.5,18.5,1.9,10.7,1,1,38.85,90.0,55.0,39.8
2025-06-01,B001C8MSP5,黄龙溪古镇,双流区,景区,5363,11.68,小雨,61,24.1,18.5,2.1,8.4,1,1,38.85,90.0,40.0,33.01
2025-06-02,B001C8MSP5,黄龙溪古镇,双流区,景区,7401,16.18,小毛毛雨,51,26.0,19.1,0.2,11.0,0,1,38.85,90.0,55.0,38.71
2025-06-03,B001C8MSP5,黄龙溪古镇,双流区,景区,2581,5.52,中毛毛雨,53,28.1,19.1,0.5,7.5,0,0,38.85,50.0,45.0,22.31
2025-06-04,B001C8MSP5,黄龙溪古镇,双流区,景区,3659,7.91,小毛毛雨,51,30.8,18.6,0.2,5.8,0,0,38.85,50.0,55.0,25.75
2025-06-05,B001C8MSP5,黄龙溪古镇,双流区,景区,3820,8.26,阴,3,32.0,22.1,0.0,8.1,0,0,38.85,50.0,60.0,26.96
2025-06-06,B001C8MSP5,黄龙溪古镇,双流区,景区,3095,6.66,阴,3,34.4,24.2,0.0,9.6,0,0,38.85,50.0,60.0,26.0
2025-06-07,B001C8MSP5,黄龙溪古镇,双流区,景区,4402,9.55,阴,3,32.8,25.5,0.0,12.8,1,0,38.85,70.0,60.0,31.73
2025-06-08,B001C8MSP5,黄龙溪古镇,双流区,景区,5032,10.94,阴,3,36.9,26.0,0.0,12.2,1,0,38.85,70.0,60.0,32.56
2025-06-09,B001C8MSP5,黄龙溪古镇,双流区,景区,3113,6.7,小毛毛雨,51,33.4,24.0,0.1,22.1,0,0,38.85,50.0,55.0,25.02
2025-06-10,B001C8MSP5,黄龙溪古镇,双流区,景区,4238,9.19,阴,3,37.7,21.1,0.0,15.0,0,0,38.85,50.0,60.0,27.51
2025-06-11,B001C8MSP5,黄龙溪古镇,双流区,景区,2890,6.21,阴,3,38.0,23.3,0.0,8.8,0,0,38.85,50.0,60.0,25.73
2025-06-12,B001C8MSP5,黄龙溪古镇,双流区,景区,4202,9.11,多云,2,39.1,25.5,0.0,10.7,0,0,38.85,50.0,80.0,31.47
2025-06-13,B001C8MSP5,黄龙溪古镇,双流区,景区,4325,9.38,多云,2,39.7,27.4,0.0,11.7,0,0,38.85,50.0,80.0,31.63
2025-06-14,B001C8MSP5,黄龙溪古镇,双流区,景区,4702,10.21,小毛毛雨,51,34.0,25.8,0.2,23.2,1,0,38.85,70.0,55.0,31.13
2025-06-15,B001C8MSP5,黄龙溪古镇,双流区,景区,4163,9.02,阴,3,36.6,24.0,0.0,14.5,1,0,38.85,70.0,60.0,31.41
2025-06-16,B001C8MSP5,黄龙溪古镇,双流区,景区,3756,8.12,阴,3,39.3,26.0,0.0,14.9,0,0,38.85,50.0,60.0,26.87
2025-06-17,B001C8MSP5,黄龙溪古镇,双流区,景区,605,1.15,大雨,65,40.3,25.5,20.8,12.7,0,0,38.85,50.0,20.0,14.69
2025-06-18,B001C8MSP5,黄龙溪古镇,双流区,景区,745,1.46,大雨,65,27.1,23.5,36.5,18.2,0,0,38.85,50.0,20.0,14.88
2025-06-19,B001C8MSP5,黄龙溪古镇,双流区,景区,2314,4.93,中毛毛雨,53,31.6,23.9,1.1,8.9,0,0,38.85,50.0,45.0,21.96
2025-06-20,B001C8MSP5,黄龙溪古镇,双流区,景区,4119,8.92,阴,3,29.9,23.9,0.0,11.4,0,0,38.85,50.0,60.0,27.35
2025-06-21,B001C8MSP5,黄龙溪古镇,双流区,景区,3263,7.03,小雨,61,30.0,21.9,1.9,9.6,1,0,38.85,70.0,40.0,26.22
2025-06-22,B001C8MSP5,黄龙溪古镇,双流区,景区,4826,10.49,小毛毛雨,51,29.0,22.1,1.3,14.0,1,0,38.85,70.0,55.0,31.29
2025-06-23,B001C8MSP5,黄龙溪古镇,双流区,景区,2589,5.54,小雨,61,28.9,21.6,2.3,12.4,0,0,38.85,50.0,40.0,21.32
2025-06-24,B001C8MSP5,黄龙溪古镇,双流区,景区,1257,2.59,中雨,63,22.6,20.0,55.5,17.8,0,0,38.85,50.0,30.0,17.55
2025-06-25,B001C8MSP5,黄龙溪古镇,双流区,景区,2367,5.05,小雨,61,28.0,18.7,2.4,6.5,0,0,38.85,50.0,40.0,21.03
2025-06-26,B001C8MSP5,黄龙溪古镇,双流区,景区,4122,8.93,小毛毛雨,51,29.2,20.0,1.5,6.9,0,0,38.85,50.0,55.0,26.36
2025-06-27,B001C8MSP5,黄龙溪古镇,双流区,景区,2398,5.12,中毛毛雨,53,29.9,22.5,1.3,5.7,0,0,38.85,50.0,45.0,22.07
2025-06-28,B001C8MSP5,黄龙溪古镇,双流区,景区,3867,8.37,小毛毛雨,51,31.8,23.7,0.6,6.6,1,0,38.85,70.0,55.0,30.02
2025-06-29,B001C8MSP5,黄龙溪古镇,双流区,景区,1568,3.28,中雨,63,27.7,22.4,28.3,13.4,1,0,38.85,70.0,30.0,21.97
2025-06-30,B001C8MSP5,黄龙溪古镇,双流区,景区,4651,10.1,多云,2,30.8,21.1,0.0,11.3,0,0,38.85,50.0,80.0,32.06
2025-07-01,B001C8MSP5,黄龙溪古镇,双流区,景区,2829,6.07,小毛毛雨,51,30.6,22.5,0.9,9.5,0,0,38.85,50.0,55.0,24.64
2025-07-02,B001C8MSP5,黄龙溪古镇,双流区,景区,2588,5.54,小雨,61,28.9,23.2,2.8,12.2,0,0,38.85,50.0,40.0,21.32
2025-07-03,B001C8MSP5,黄龙溪古镇,双流区,景区,538,1.0,大雨,65,27.0,23.2,37.1,13.3,0,0,38.85,50.0,20.0,14.6
2025-07-04,B001C8MSP5,黄龙溪古镇,双流区,景区,633,1.21,大雨,65,30.3,22.5,35.2,18.1,0,0,38.85,50.0,20.0,14.73
2025-07-05,B001C8MSP5,黄龙溪古镇,双流区,景区,1632,3.42,中雨,63,28.5,21.0,13.7,17.9,1,0,38.85,70.0,30.0,22.05
2025-07-06,B001C8MSP5,黄龙溪古镇,双流区,景区,1586,3.32,中雨,63,27.0,21.3,11.9,10.3,1,0,38.85,70.0,30.0,21.99
2025-07-07,B001C8MSP5,黄龙溪古镇,双流区,景区,2266,4.83,大毛毛雨,55,28.2,21.1,6.3,8.2,0,0,38.85,50.0,35.0,19.9
2025-07-08,B001C8MSP5,黄龙溪古镇,双流区,景区,3002,6.45,小毛毛雨,51,29.8,21.5,0.2,7.6,0,0,38.85,50.0,55.0,24.87
2025-07-09,B001C8MSP5,黄龙溪古镇,双流区,景区,2008,4.26,小雨,61,31.4,22.5,2.9,8.8,0,0,38.85,50.0,40.0,20.56
2025-07-10,B001C8MSP5,黄龙溪古镇,双流区,景区,2609,5.58,小雨,61,30.5,22.4,5.7,11.0,0,0,38.85,50.0,40.0,21.35
2025-07-11,B001C8MSP5,黄龙溪古镇,双流区,景区,1072,2.19,中雨,63,29.1,22.6,11.1,10.3,0,0,38.85,50.0,30.0,17.31
2025-07-12,B001C8MSP5,黄龙溪古镇,双流区,景区,4911,10.68,小毛毛雨,51,31.4,22.4,0.3,6.2,1,0,38.85,70.0,55.0,31.41
2025-07-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3618,7.82,小毛毛雨,51,32.3,23.8,0.5,7.1,1,0,38.85,70.0,55.0,29.69
2025-07-14,B001C8MSP5,黄龙溪古镇,双流区,景区,2645,5.66,小雨,61,33.6,23.9,3.0,9.2,0,0,38.85,50.0,40.0,21.4
2025-07-15,B001C8MSP5,黄龙溪古镇,双流区,景区,4019,8.7,晴间多云,1,35.8,24.9,0.0,5.6,0,0,38.85,50.0,90.0,33.22
2025-07-16,B001C8MSP5,黄龙溪古镇,双流区,景区,2678,5.74,阴,3,38.7,26.5,0.0,9.6,0,0,38.85,50.0,60.0,25.44
2025-07-17,B001C8MSP5,黄龙溪古镇,双流区,景区,2181,4.64,小毛毛雨,51,40.2,27.8,0.5,9.2,0,0,38.85,50.0,55.0,23.78
2025-07-18,B001C8MSP5,黄龙溪古镇,双流区,景区,2137,4.54,小雨,61,34.0,28.9,3.9,16.9,0,0,38.85,50.0,40.0,20.72
2025-07-19,B001C8MSP5,黄龙溪古镇,双流区,景区,811,1.61,大雨,65,32.0,24.8,34.3,14.9,1,0,38.85,70.0,20.0,18.97
2025-07-20,B001C8MSP5,黄龙溪古镇,双流区,景区,3710,8.02,小雨,61,31.9,24.6,2.9,14.3,1,0,38.85,70.0,40.0,26.81
2025-07-21,B001C8MSP5,黄龙溪古镇,双流区,景区,2904,6.24,阴,3,32.5,24.6,0.0,11.5,0,0,38.85,50.0,60.0,25.74
2025-07-22,B001C8MSP5,黄龙溪古镇,双流区,景区,2253,4.8,中毛毛雨,53,32.8,24.0,2.1,12.4,0,0,38.85,50.0,45.0,21.88
2025-07-23,B001C8MSP5,黄龙溪古镇,双流区,景区,506,0.93,大雨,65,31.3,24.2,35.1,8.9,0,0,38.85,50.0,20.0,14.56
2025-07-24,B001C8MSP5,黄龙溪古镇,双流区,景区,1234,2.54,中雨,63,30.3,23.8,16.2,10.8,0,0,38.85,50.0,30.0,17.52
2025-07-25,B001C8MSP5,黄龙溪古镇,双流区,景区,457,0.82,大雨,65,29.9,23.3,44.5,10.2,0,0,38.85,50.0,20.0,14.49
2025-07-26,B001C8MSP5,黄龙溪古镇,双流区,景区,1757,3.7,中雨,63,31.2,23.6,19.9,12.8,1,0,38.85,70.0,30.0,22.22
2025-07-27,B001C8MSP5,黄龙溪古镇,双流区,景区,4145,8.98,小毛毛雨,51,32.8,23.5,0.3,4.9,1,0,38.85,70.0,55.0,30.39
2025-07-28,B001C8MSP5,黄龙溪古镇,双流区,景区,3384,7.3,小毛毛雨,51,34.2,24.1,0.1,6.5,0,0,38.85,50.0,55.0,25.38
2025-07-29,B001C8MSP5,黄龙溪古镇,双流区,景区,2421,5.17,阴,3,34.7,25.9,0.0,5.9,0,0,38.85,50.0,60.0,25.1
2025-07-30,B001C8MSP5,黄龙溪古镇,双流区,景区,2774,5.95,中毛毛雨,53,34.0,25.4,1.1,6.9,0,0,38.85,50.0,45.0,22.57
2025-07-31,B001C8MSP5,黄龙溪古镇,双流区,景区,2440,5.21,阴,3,35.5,24.6,0.0,8.3,0,0,38.85,50.0,60.0,25.13
2025-08-01,B001C8MSP5,黄龙溪古镇,双流区,景区,2588,5.54,阴,3,36.3,26.6,0.0,7.0,0,0,38.85,50.0,60.0,25.32
2025-08-02,B001C8MSP5,黄龙溪古镇,双流区,景区,4140,8.97,多云,2,39.3,26.7,0.0,10.5,1,0,38.85,70.0,80.0,35.38
2025-08-03,B001C8MSP5,黄龙溪古镇,双流区,景区,3955,8.56,阴,3,40.0,28.5,0.0,11.0,1,0,38.85,70.0,60.0,31.14
2025-08-04,B001C8MSP5,黄龙溪古镇,双流区,景区,1305,2.7,中雨,63,38.7,28.6,3.7,13.2,0,0,38.85,50.0,30.0,17.62
2025-08-05,B001C8MSP5,黄龙溪古镇,双流区,景区,2059,4.37,中毛毛雨,53,39.3,26.6,1.9,13.7,0,0,38.85,50.0,45.0,21.62
2025-08-06,B001C8MSP5,黄龙溪古镇,双流区,景区,969,1.96,中雨,63,33.8,26.9,14.6,16.4,0,0,38.85,50.0,30.0,17.18
2025-08-07,B001C8MSP5,黄龙溪古镇,双流区,景区,1076,2.19,中雨,63,31.4,25.8,12.8,6.5,0,0,38.85,50.0,30.0,17.31
2025-08-08,B001C8MSP5,黄龙溪古镇,双流区,景区,596,1.13,大雨,65,32.6,25.1,16.5,15.2,0,0,38.85,50.0,20.0,14.68
2025-08-09,B001C8MSP5,黄龙溪古镇,双流区,景区,632,1.21,大雨,65,30.5,24.8,37.5,8.6,1,0,38.85,70.0,20.0,18.73
2025-08-10,B001C8MSP5,黄龙溪古镇,双流区,景区,1296,2.68,中雨,63,28.8,24.2,20.4,11.2,1,0,38.85,70.0,30.0,21.61
2025-08-11,B001C8MSP5,黄龙溪古镇,双流区,景区,2202,4.68,中毛毛雨,53,31.5,23.8,0.9,9.4,0,0,38.85,50.0,45.0,21.81
2025-08-12,B001C8MSP5,黄龙溪古镇,双流区,景区,2780,5.96,小毛毛雨,51,31.3,23.0,1.0,5.6,0,0,38.85,50.0,55.0,24.58
2025-08-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3743,8.09,阴,3,33.5,23.9,0.0,6.5,0,0,38.85,50.0,60.0,26.85
2025-08-14,B001C8MSP5,黄龙溪古镇,双流区,景区,1975,4.18,中毛毛雨,53,32.7,24.7,1.7,8.1,0,0,38.85,50.0,45.0,21.51
2025-08-15,B001C8MSP5,黄龙溪古镇,双流区,景区,1460,3.04,中雨,63,34.0,24.4,5.6,6.0,0,0,38.85,50.0,30.0,17.82
2025-08-16,B001C8MSP5,黄龙溪古镇,双流区,景区,3098,6.67,小雨,61,28.9,23.0,7.6,12.7,1,0,38.85,70.0,40.0,26.0
2025-08-17,B001C8MSP5,黄龙溪古镇,双流区,景区,2114,4.49,中雨,63,31.3,22.7,7.1,9.0,1,0,38.85,70.0,30.0,22.69
2025-08-18,B001C8MSP5,黄龙溪古镇,双流区,景区,1655,3.47,中雨,63,30.1,22.7,5.9,9.1,0,0,38.85,50.0,30.0,18.08
2025-08-19,B001C8MSP5,黄龙溪古镇,双流区,景区,1448,3.02,中雨,63,31.1,22.8,7.4,10.3,0,0,38.85,50.0,30.0,17.81
2025-08-20,B001C8MSP5,黄龙溪古镇,双流区,景区,3044,6.55,小毛毛雨,51,33.3,23.2,0.3,14.2,0,0,38.85,50.0,55.0,24.93
2025-08-21,B001C8MSP5,黄龙溪古镇,双流区,景区,773,1.52,大雨,65,32.5,24.1,16.9,12.9,0,0,38.85,50.0,20.0,14.91
2025-08-22,B001C8MSP5,黄龙溪古镇,双流区,景区,2483,5.31,中毛毛雨,53,31.0,22.5,1.3,9.2,0,0,38.85,50.0,45.0,22.19
2025-08-23,B001C8MSP5,黄龙溪古镇,双流区,景区,1451,3.02,中雨,63,29.5,22.6,13.4,15.0,1,0,38.85,70.0,30.0,21.81
2025-08-24,B001C8MSP5,黄龙溪古镇,双流区,景区,1459,3.04,中雨,63,29.2,23.2,11.7,12.4,1,0,38.85,70.0,30.0,21.82
2025-08-25,B001C8MSP5,黄龙溪古镇,双流区,景区,579,1.09,大雨,65,27.9,23.1,28.9,10.1,0,0,38.85,50.0,20.0,14.65
2025-08-26,B001C8MSP5,黄龙溪古镇,双流区,景区,1656,3.48,中雨,63,30.8,22.6,8.7,9.9,0,0,38.85,50.0,30.0,18.09
2025-08-27,B001C8MSP5,黄龙溪古镇,双流区,景区,1651,3.47,中雨,63,28.9,23.3,6.9,15.2,0,0,38.85,50.0,30.0,18.08
2025-08-28,B001C8MSP5,黄龙溪古镇,双流区,景区,571,1.08,大雨,65,24.4,22.1,60.3,19.8,0,0,38.85,50.0,20.0,14.65
2025-08-29,B001C8MSP5,黄龙溪古镇,双流区,景区,984,1.99,中雨,63,22.8,18.9,15.8,15.3,0,0,38.85,50.0,30.0,17.19
2025-08-30,B001C8MSP5,黄龙溪古镇,双流区,景区,3298,7.11,大毛毛雨,55,23.7,19.6,3.1,6.5,1,0,38.85,70.0,35.0,25.27
2025-08-31,B001C8MSP5,黄龙溪古镇,双流区,景区,5407,11.77,阴,3,25.9,19.6,0.0,6.5,1,0,38.85,70.0,60.0,33.06
2025-09-01,B001C8MSP5,黄龙溪古镇,双流区,景区,4900,10.65,小毛毛雨,51,28.1,19.5,1.3,5.9,0,0,38.85,50.0,55.0,27.39
2025-09-02,B001C8MSP5,黄龙溪古镇,双流区,景区,3910,8.46,小毛毛雨,51,28.0,22.7,0.7,13.9,0,0,38.85,50.0,55.0,26.08
2025-09-03,B001C8MSP5,黄龙溪古镇,双流区,景区,4525,9.82,阴,3,29.8,22.0,0.0,10.4,0,0,38.85,50.0,60.0,27.89
2025-09-04,B001C8MSP5,黄龙溪古镇,双流区,景区,3724,8.05,小毛毛雨,51,31.2,22.4,0.7,6.1,0,0,38.85,50.0,55.0,25.83
2025-09-05,B001C8MSP5,黄龙溪古镇,双流区,景区,658,1.27,大雨,65,26.4,20.4,29.3,19.3,0,0,38.85,50.0,20.0,14.76
2025-09-06,B001C8MSP5,黄龙溪古镇,双流区,景区,6543,14.28,小毛毛雨,51,27.0,20.5,0.4,11.8,1,0,38.85,70.0,55.0,33.57
2025-09-07,B001C8MSP5,黄龙溪古镇,双流区,景区,5184,11.28,小毛毛雨,51,28.2,19.8,0.3,9.0,1,0,38.85,70.0,55.0,31.77
2025-09-08,B001C8MSP5,黄龙溪古镇,双流区,景区,3723,8.05,小毛毛雨,51,29.1,21.6,0.9,7.0,0,0,38.85,50.0,55.0,25.83
2025-09-09,B001C8MSP5,黄龙溪古镇,双流区,景区,4333,9.4,小毛毛雨,51,28.8,21.0,1.6,8.9,0,0,38.85,50.0,55.0,26.64
2025-09-10,B001C8MSP5,黄龙溪古镇,双流区,景区,3116,6.71,大毛毛雨,55,27.1,22.3,6.3,6.6,0,0,38.85,50.0,35.0,21.03
2025-09-11,B001C8MSP5,黄龙溪古镇,双流区,景区,1502,3.14,中雨,63,26.0,22.5,13.6,11.4,0,0,38.85,50.0,30.0,17.88
2025-09-12,B001C8MSP5,黄龙溪古镇,双流区,景区,3006,6.46,小雨,61,25.9,22.2,3.0,9.2,0,0,38.85,50.0,40.0,21.88
2025-09-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3444,7.43,大毛毛雨,55,29.3,21.5,2.7,6.5,1,0,38.85,70.0,35.0,25.46
2025-09-14,B001C8MSP5,黄龙溪古镇,双流区,景区,5120,11.14,小毛毛雨,51,30.8,22.5,0.1,5.8,1,0,38.85,70.0,55.0,31.68
2025-09-15,B001C8MSP5,黄龙溪古镇,双流区,景区,2492,5.33,小雨,61,29.4,23.7,2.8,10.2,0,0,38.85,50.0,40.0,21.2
2025-09-16,B001C8MSP5,黄龙溪古镇,双流区,景区,697,1.36,大雨,65,25.4,21.7,39.0,16.4,0,0,38.85,50.0,20.0,14.82
2025-09-17,B001C8MSP5,黄龙溪古镇,双流区,景区,1600,3.35,中雨,63,27.6,20.9,11.0,15.4,0,0,38.85,50.0,30.0,18.01
2025-09-18,B001C8MSP5,黄龙溪古镇,双流区,景区,4130,8.95,小毛毛雨,51,25.8,19.9,0.7,14.0,0,0,38.85,50.0,55.0,26.37
2025-09-19,B001C8MSP5,黄龙溪古镇,双流区,景区,4977,10.82,小毛毛雨,51,25.0,18.5,0.8,10.8,0,0,38.85,50.0,55.0,27.49
2025-09-20,B001C8MSP5,黄龙溪古镇,双流区,景区,6048,13.19,小毛毛雨,51,26.4,19.0,1.4,9.6,1,0,38.85,70.0,55.0,32.91
2025-09-21,B001C8MSP5,黄龙溪古镇,双流区,景区,3065,6.59,大毛毛雨,55,23.3,19.0,2.8,14.8,1,0,38.85,70.0,35.0,24.95
2025-09-22,B001C8MSP5,黄龙溪古镇,双流区,景区,3411,7.36,小雨,61,23.7,17.6,8.8,11.3,0,0,38.85,50.0,40.0,22.42
2025-09-23,B001C8MSP5,黄龙溪古镇,双流区,景区,1860,3.93,中雨,63,26.0,18.8,8.6,8.5,0,0,38.85,50.0,30.0,18.36
2025-09-24,B001C8MSP5,黄龙溪古镇,双流区,景区,5688,12.39,阴,3,26.9,17.0,0.0,10.3,0,0,38.85,50.0,60.0,29.43
2025-09-25,B001C8MSP5,黄龙溪古镇,双流区,景区,3669,7.93,小毛毛雨,51,27.4,17.8,0.2,9.2,0,0,38.85,50.0,55.0,25.76
2025-09-26,B001C8MSP5,黄龙溪古镇,双流区,景区,3092,6.65,小雨,61,25.4,20.3,2.6,8.5,0,0,38.85,50.0,40.0,21.99
2025-09-27,B001C8MSP5,黄龙溪古镇,双流区,景区,4212,9.13,大毛毛雨,55,25.9,20.8,5.3,10.2,1,0,38.85,70.0,35.0,26.48
2025-09-28,B001C8MSP5,黄龙溪古镇,双流区,景区,6206,13.54,小毛毛雨,51,24.2,20.6,0.3,13.5,1,0,38.85,70.0,55.0,33.12
2025-09-29,B001C8MSP5,黄龙溪古镇,双流区,景区,3530,7.62,小毛毛雨,51,25.7,19.4,0.1,7.9,0,0,38.85,50.0,55.0,25.57
2025-09-30,B001C8MSP5,黄龙溪古镇,双流区,景区,4696,10.2,小毛毛雨,51,25.9,20.0,0.3,4.6,0,0,38.85,50.0,55.0,27.12
2025-10-01,B001C8MSP5,黄龙溪古镇,双流区,景区,12051,26.47,阴,3,24.5,20.6,0.0,11.4,0,1,38.85,90.0,60.0,45.88
2025-10-02,B001C8MSP5,黄龙溪古镇,双流区,景区,9098,19.94,阴,3,27.3,19.9,0.0,7.4,0,1,38.85,90.0,60.0,41.96
2025-10-03,B001C8MSP5,黄龙溪古镇,双流区,景区,9812,21.51,阴,3,26.4,20.9,0.0,9.0,0,1,38.85,90.0,60.0,42.91
2025-10-04,B001C8MSP5,黄龙溪古镇,双流区,景区,8347,18.27,小毛毛雨,51,25.3,21.6,0.1,10.6,1,1,38.85,90.0,55.0,39.96
2025-10-05,B001C8MSP5,黄龙溪古镇,双流区,景区,10415,22.85,小毛毛雨,51,22.8,20.4,0.6,9.4,1,1,38.85,90.0,55.0,42.71
2025-10-06,B001C8MSP5,黄龙溪古镇,双流区,景区,7935,17.36,中毛毛雨,53,22.6,18.7,3.9,12.3,0,1,38.85,90.0,45.0,37.42
2025-10-07,B001C8MSP5,黄龙溪古镇,双流区,景区,8072,17.67,中毛毛雨,53,24.8,18.6,0.8,6.3,0,1,38.85,90.0,45.0,37.6
2025-10-08,B001C8MSP5,黄龙溪古镇,双流区,景区,5962,13.0,小雨,61,27.0,20.9,3.2,10.0,0,1,38.85,90.0,40.0,33.8
2025-10-09,B001C8MSP5,黄龙溪古镇,双流区,景区,4165,9.03,小雨,61,27.9,21.5,5.5,11.4,0,0,38.85,50.0,40.0,23.42
2025-10-10,B001C8MSP5,黄龙溪古镇,双流区,景区,5717,12.46,小毛毛雨,51,27.8,21.8,1.3,12.5,0,0,38.85,50.0,55.0,28.48
2025-10-11,B001C8MSP5,黄龙溪古镇,双流区,景区,3786,8.19,大毛毛雨,55,22.5,18.4,3.4,21.7,1,0,38.85,70.0,35.0,25.91
2025-10-12,B001C8MSP5,黄龙溪古镇,双流区,景区,5426,11.81,中毛毛雨,53,21.0,18.1,1.1,15.8,1,0,38.85,70.0,45.0,30.09
2025-10-13,B001C8MSP5,黄龙溪古镇,双流区,景区,3930,8.51,小毛毛雨,51,23.0,16.8,0.1,10.2,0,0,38.85,50.0,55.0,26.11
2025-10-14,B001C8MSP5,黄龙溪古镇,双流区,景区,4707,10.22,阴,3,23.5,17.5,0.0,8.3,0,0,38.85,50.0,60.0,28.13
2025-10-15,B001C8MSP5,黄龙溪古镇,双流区,景区,3953,8.56,小雨,61,26.0,18.4,1.5,9.5,0,0,38.85,50.0,40.0,23.14
2025-10-16,B001C8MSP5,黄龙溪古镇,双流区,景区,5159,11.22,小毛毛雨,51,23.7,18.8,0.4,10.3,0,0,38.85,50.0,55.0,27.73
2025-10-17,B001C8MSP5,黄龙溪古镇,双流区,景区,3933,8.51,小毛毛雨,51,21.5,18.0,0.1,19.1,0,0,38.85,50.0,55.0,26.11
2025-10-18,B001C8MSP5,黄龙溪古镇,双流区,景区,4729,10.27,中毛毛雨,53,22.2,16.2,1.0,9.8,1,0,38.85,70.0,45.0,29.16
2025-10-19,B001C8MSP5,黄龙溪古镇,双流区,景区,5621,12.25,小毛毛雨,51,20.7,16.5,0.2,11.6,1,0,38.85,70.0,55.0,32.35
2025-10-20,B001C8MSP5,黄龙溪古镇,双流区,景区,2552,5.46,大毛毛雨,55,16.8,13.6,4.1,14.0,0,0,38.85,50.0,35.0,20.28
2025-10-21,B001C8MSP5,黄龙溪古镇,双流区,景区,5433,11.83,小毛毛雨,51,17.4,12.6,0.2,9.0,0,0,38.85,50.0,55.0,28.1
2025-10-22,B001C8MSP5,黄龙溪古镇,双流区,景区,3843,8.31,小毛毛雨,51,16.3,13.6,2.0,10.8,0,0,38.85,50.0,55.0,25.99
